srclang,trglang,srcIndex,documentId,segmentId,judgeId,systemNumber,systemId,editId,judgment
English,Spanish,1573,spiegel/2009/12/12/73257,106,A2Y5ON4YIVB884,16,dcu,4735,NO
English,Spanish,1573,spiegel/2009/12/12/73257,106,A2Y5ON4YIVB884,4,cambridge,4860,NO
English,Spanish,1573,spiegel/2009/12/12/73257,106,A2Y5ON4YIVB884,15,cu-zeman,4865,NO
English,Spanish,1573,spiegel/2009/12/12/73257,106,A2Y5ON4YIVB884,38,onlineB,5060,NO
English,Spanish,1573,spiegel/2009/12/12/73257,106,A2Y5ON4YIVB884,48,upb-combo,5185,NO
English,Spanish,1436,spiegel/2009/12/12/73268,19,A2Y5ON4YIVB884,24,jhu,5956,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,16,dcu,4733,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,4,cambridge,4858,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,15,cu-zeman,4863,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,38,onlineB,5058,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,48,upb-combo,5183,NO
English,Spanish,1572,spiegel/2009/12/12/73257,105,A2Y5ON4YIVB884,16,dcu,4734,NO
English,Spanish,1572,spiegel/2009/12/12/73257,105,A2Y5ON4YIVB884,4,cambridge,4859,NO
English,Spanish,1572,spiegel/2009/12/12/73257,105,A2Y5ON4YIVB884,15,cu-zeman,4864,YES
English,Spanish,1572,spiegel/2009/12/12/73257,105,A2Y5ON4YIVB884,38,onlineB,5059,YES
English,Spanish,1572,spiegel/2009/12/12/73257,105,A2Y5ON4YIVB884,48,upb-combo,5184,NO
English,Spanish,1439,spiegel/2009/12/12/73268,22,A31TON5YVPASCT,24,jhu,5959,NO
English,Spanish,1440,spiegel/2009/12/12/73268,23,A31TON5YVPASCT,24,jhu,5960,NO
English,Spanish,543,washpost/2009/12/12/79420,5,A2Y5ON4YIVB884,6,cmu-heafield-combo,4848,NO
English,Spanish,543,washpost/2009/12/12/79420,5,A2Y5ON4YIVB884,15,cu-zeman,5093,NO
English,Spanish,543,washpost/2009/12/12/79420,5,A2Y5ON4YIVB884,37,onlineA,6143,NO
English,Spanish,543,washpost/2009/12/12/79420,5,A2Y5ON4YIVB884,48,upb-combo,6418,NO
English,Spanish,544,washpost/2009/12/12/79420,6,A2Y5ON4YIVB884,6,cmu-heafield-combo,4849,YES
English,Spanish,544,washpost/2009/12/12/79420,6,A2Y5ON4YIVB884,15,cu-zeman,5094,NO
English,Spanish,544,washpost/2009/12/12/79420,6,A2Y5ON4YIVB884,37,onlineA,6144,NO
English,Spanish,544,washpost/2009/12/12/79420,6,A2Y5ON4YIVB884,48,upb-combo,6419,NO
English,Spanish,545,washpost/2009/12/12/79420,7,A2Y5ON4YIVB884,6,cmu-heafield-combo,4850,NO
English,Spanish,545,washpost/2009/12/12/79420,7,A2Y5ON4YIVB884,15,cu-zeman,5095,NO
English,Spanish,545,washpost/2009/12/12/79420,7,A2Y5ON4YIVB884,37,onlineA,6145,NO
English,Spanish,545,washpost/2009/12/12/79420,7,A2Y5ON4YIVB884,48,upb-combo,6420,YES
English,Spanish,133,lidovky.cz/2009/12/10/75486,21,A2Y5ON4YIVB884,46,uedin,6421,YES
English,Spanish,136,lidovky.cz/2009/12/10/75486,24,A2Y5ON4YIVB884,46,uedin,6424,NO
English,Spanish,137,lidovky.cz/2009/12/10/75486,25,A2Y5ON4YIVB884,46,uedin,6425,NO
English,Spanish,65,lidovky.cz/2009/12/10/75501,1,A31TON5YVPASCT,4,cambridge,6160,NO
English,Spanish,65,lidovky.cz/2009/12/10/75501,1,A31TON5YVPASCT,1,_ref,6365,YES
English,Spanish,61,lidovky.cz/2009/12/10/75519,28,A31TON5YVPASCT,4,cambridge,6156,YES
English,Spanish,61,lidovky.cz/2009/12/10/75519,28,A31TON5YVPASCT,1,_ref,6361,NO
English,Spanish,62,lidovky.cz/2009/12/10/75519,29,A2Y5ON4YIVB884,4,cambridge,6157,NO
English,Spanish,62,lidovky.cz/2009/12/10/75519,29,A2Y5ON4YIVB884,1,_ref,6362,YES
English,Spanish,63,lidovky.cz/2009/12/10/75519,30,A2Y5ON4YIVB884,4,cambridge,6158,YES
English,Spanish,63,lidovky.cz/2009/12/10/75519,30,A2Y5ON4YIVB884,1,_ref,6363,YES
English,Spanish,64,lidovky.cz/2009/12/10/75519,31,A2Y5ON4YIVB884,4,cambridge,6159,NO
English,Spanish,64,lidovky.cz/2009/12/10/75519,31,A2Y5ON4YIVB884,1,_ref,6364,YES
English,Spanish,1569,spiegel/2009/12/12/73257,102,A2Y5ON4YIVB884,1,_ref,5941,YES
English,Spanish,1569,spiegel/2009/12/12/73257,102,A2Y5ON4YIVB884,1,_ref,6166,YES
English,Spanish,1569,spiegel/2009/12/12/73257,102,A2Y5ON4YIVB884,16,dcu,6401,YES
English,Spanish,1570,spiegel/2009/12/12/73257,103,A2Y5ON4YIVB884,1,_ref,5942,YES
English,Spanish,1570,spiegel/2009/12/12/73257,103,A2Y5ON4YIVB884,1,_ref,6167,YES
English,Spanish,1570,spiegel/2009/12/12/73257,103,A2Y5ON4YIVB884,16,dcu,6402,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,1,_ref,5943,YES
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,1,_ref,6168,NO
English,Spanish,1571,spiegel/2009/12/12/73257,104,A2Y5ON4YIVB884,16,dcu,6403,NO
French,English,1802,abces/2009/12/11/200981,1,A28WZ8YWIL6NWL,3,bbn-combo,1611,NO
French,English,1802,abces/2009/12/11/200981,1,A28WZ8YWIL6NWL,1,_ref,1616,YES
French,English,1802,abces/2009/12/11/200981,1,A28WZ8YWIL6NWL,38,onlineB,1736,NO
French,English,1802,abces/2009/12/11/200981,1,A28WZ8YWIL6NWL,23,huicong,1866,NO
French,English,1802,abces/2009/12/11/200981,1,A28WZ8YWIL6NWL,25,jhu-combo,2381,NO
French,English,1803,abces/2009/12/11/200981,2,A28WZ8YWIL6NWL,3,bbn-combo,1612,YES
French,English,1803,abces/2009/12/11/200981,2,A28WZ8YWIL6NWL,1,_ref,1617,YES
French,English,1803,abces/2009/12/11/200981,2,A28WZ8YWIL6NWL,38,onlineB,1737,YES
French,English,1803,abces/2009/12/11/200981,2,A28WZ8YWIL6NWL,23,huicong,1867,YES
French,English,1803,abces/2009/12/11/200981,2,A28WZ8YWIL6NWL,25,jhu-combo,2382,UNK
French,English,1806,abces/2009/12/11/200981,5,A28WZ8YWIL6NWL,3,bbn-combo,1615,YES
French,English,1806,abces/2009/12/11/200981,5,A28WZ8YWIL6NWL,1,_ref,1620,YES
French,English,1806,abces/2009/12/11/200981,5,A28WZ8YWIL6NWL,38,onlineB,1740,YES
French,English,1806,abces/2009/12/11/200981,5,A28WZ8YWIL6NWL,23,huicong,1870,NO
French,English,1806,abces/2009/12/11/200981,5,A28WZ8YWIL6NWL,25,jhu-combo,2385,NO
French,English,1875,cincodias/2009/12/10/53248,17,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,1621,NO
French,English,1875,cincodias/2009/12/10/53248,17,A28WZ8YWIL6NWL,30,lig,2401,YES
French,English,1875,cincodias/2009/12/10/53248,17,A28WZ8YWIL6NWL,15,cu-zeman,3611,NO
French,English,1875,cincodias/2009/12/10/53248,17,A28WZ8YWIL6NWL,22,geneva,5756,NO
French,English,1875,cincodias/2009/12/10/53248,17,A28WZ8YWIL6NWL,33,lium,5996,YES
French,English,1867,cincodias/2009/12/10/53248,9,A28WZ8YWIL6NWL,46,uedin,1590,NO
French,English,1867,cincodias/2009/12/10/53248,9,A28WZ8YWIL6NWL,15,cu-zeman,1730,NO
French,English,1867,cincodias/2009/12/10/53248,9,A28WZ8YWIL6NWL,41,rali,2685,NO
French,English,1867,cincodias/2009/12/10/53248,9,A28WZ8YWIL6NWL,36,nrc,3275,NO
French,English,1867,cincodias/2009/12/10/53248,9,A28WZ8YWIL6NWL,33,lium,3705,NO
French,English,2027,cincodias/2009/12/11/5334,69,A28WZ8YWIL6NWL,6,cmu-heafield-combo,116,NO
French,English,2027,cincodias/2009/12/11/5334,69,A28WZ8YWIL6NWL,52,upv-combo,1626,NO
French,English,2027,cincodias/2009/12/11/5334,69,A28WZ8YWIL6NWL,25,jhu-combo,1746,NO
French,English,2027,cincodias/2009/12/11/5334,69,A28WZ8YWIL6NWL,6,cmu-heafield-combo,4931,NO
French,English,2030,cincodias/2009/12/11/5334,72,A28WZ8YWIL6NWL,6,cmu-heafield-combo,119,NO
French,English,2030,cincodias/2009/12/11/5334,72,A28WZ8YWIL6NWL,52,upv-combo,1629,NO
French,English,2030,cincodias/2009/12/11/5334,72,A28WZ8YWIL6NWL,25,jhu-combo,1749,YES
French,English,2030,cincodias/2009/12/11/5334,72,A28WZ8YWIL6NWL,6,cmu-heafield-combo,4934,NO
French,English,2031,cincodias/2009/12/11/5334,73,A28WZ8YWIL6NWL,6,cmu-heafield-combo,120,NO
French,English,2031,cincodias/2009/12/11/5334,73,A28WZ8YWIL6NWL,52,upv-combo,1630,NO
French,English,2031,cincodias/2009/12/11/5334,73,A28WZ8YWIL6NWL,25,jhu-combo,1750,NO
French,English,2031,cincodias/2009/12/11/5334,73,A28WZ8YWIL6NWL,6,cmu-heafield-combo,4935,NO
French,English,1863,cincodias/2009/12/10/53248,5,A28WZ8YWIL6NWL,46,uedin,1586,NO
French,English,1863,cincodias/2009/12/10/53248,5,A28WZ8YWIL6NWL,15,cu-zeman,1726,YES
French,English,1863,cincodias/2009/12/10/53248,5,A28WZ8YWIL6NWL,41,rali,2681,YES
French,English,1863,cincodias/2009/12/10/53248,5,A28WZ8YWIL6NWL,36,nrc,3271,YES
French,English,1863,cincodias/2009/12/10/53248,5,A28WZ8YWIL6NWL,33,lium,3701,NO
French,English,1864,cincodias/2009/12/10/53248,6,A28WZ8YWIL6NWL,46,uedin,1587,YES
French,English,1864,cincodias/2009/12/10/53248,6,A28WZ8YWIL6NWL,15,cu-zeman,1727,NO
French,English,1864,cincodias/2009/12/10/53248,6,A28WZ8YWIL6NWL,41,rali,2682,YES
French,English,1864,cincodias/2009/12/10/53248,6,A28WZ8YWIL6NWL,36,nrc,3272,NO
French,English,1864,cincodias/2009/12/10/53248,6,A28WZ8YWIL6NWL,33,lium,3702,NO
French,English,1878,cincodias/2009/12/10/53248,20,A15M0HCQK10D9P,8,cmu-hyposel-combo,1624,NO
French,English,1878,cincodias/2009/12/10/53248,20,A15M0HCQK10D9P,30,lig,2404,NO
French,English,1878,cincodias/2009/12/10/53248,20,A15M0HCQK10D9P,15,cu-zeman,3614,YES
French,English,1878,cincodias/2009/12/10/53248,20,A15M0HCQK10D9P,22,geneva,5759,NO
French,English,1878,cincodias/2009/12/10/53248,20,A15M0HCQK10D9P,33,lium,5999,NO
French,English,1879,cincodias/2009/12/10/53248,21,A15M0HCQK10D9P,8,cmu-hyposel-combo,1625,YES
French,English,1879,cincodias/2009/12/10/53248,21,A15M0HCQK10D9P,30,lig,2405,YES
French,English,1879,cincodias/2009/12/10/53248,21,A15M0HCQK10D9P,15,cu-zeman,3615,NO
French,English,1879,cincodias/2009/12/10/53248,21,A15M0HCQK10D9P,22,geneva,5760,NO
French,English,1879,cincodias/2009/12/10/53248,21,A15M0HCQK10D9P,33,lium,6000,NO
French,English,1764,elmundo/2009/12/11/10124,14,A28WZ8YWIL6NWL,34,lium-combo,1871,NO
French,English,1764,elmundo/2009/12/11/10124,14,A28WZ8YWIL6NWL,42,rwth,2406,NO
French,English,1764,elmundo/2009/12/11/10124,14,A28WZ8YWIL6NWL,18,dfki,2671,NO
French,English,1764,elmundo/2009/12/11/10124,14,A28WZ8YWIL6NWL,23,huicong,3286,NO
French,English,1764,elmundo/2009/12/11/10124,14,A28WZ8YWIL6NWL,17,dcu-combo,3646,NO
French,English,1765,elmundo/2009/12/11/10124,15,A28WZ8YWIL6NWL,34,lium-combo,1872,YES
French,English,1765,elmundo/2009/12/11/10124,15,A28WZ8YWIL6NWL,42,rwth,2407,YES
French,English,1765,elmundo/2009/12/11/10124,15,A28WZ8YWIL6NWL,18,dfki,2672,NO
French,English,1765,elmundo/2009/12/11/10124,15,A28WZ8YWIL6NWL,23,huicong,3287,YES
French,English,1765,elmundo/2009/12/11/10124,15,A28WZ8YWIL6NWL,17,dcu-combo,3647,YES
French,English,1742,elmundo/2009/12/11/10125,2,A28WZ8YWIL6NWL,52,upv-combo,112,NO
French,English,1742,elmundo/2009/12/11/10125,2,A28WZ8YWIL6NWL,25,jhu-combo,317,NO
French,English,1742,elmundo/2009/12/11/10125,2,A28WZ8YWIL6NWL,4,cambridge,1597,YES
French,English,1742,elmundo/2009/12/11/10125,2,A28WZ8YWIL6NWL,24,jhu,1767,YES
French,English,1742,elmundo/2009/12/11/10125,2,A28WZ8YWIL6NWL,3,bbn-combo,3692,YES
French,English,1743,elmundo/2009/12/11/10125,3,A28WZ8YWIL6NWL,52,upv-combo,113,YES
French,English,1743,elmundo/2009/12/11/10125,3,A28WZ8YWIL6NWL,25,jhu-combo,318,YES
French,English,1743,elmundo/2009/12/11/10125,3,A28WZ8YWIL6NWL,4,cambridge,1598,YES
French,English,1743,elmundo/2009/12/11/10125,3,A28WZ8YWIL6NWL,24,jhu,1768,YES
French,English,1743,elmundo/2009/12/11/10125,3,A28WZ8YWIL6NWL,3,bbn-combo,3693,YES
French,English,1744,elmundo/2009/12/11/10125,4,A28WZ8YWIL6NWL,52,upv-combo,114,UNK
French,English,1744,elmundo/2009/12/11/10125,4,A28WZ8YWIL6NWL,25,jhu-combo,319,UNK
French,English,1744,elmundo/2009/12/11/10125,4,A28WZ8YWIL6NWL,4,cambridge,1599,UNK
French,English,1744,elmundo/2009/12/11/10125,4,A28WZ8YWIL6NWL,24,jhu,1769,UNK
French,English,1744,elmundo/2009/12/11/10125,4,A28WZ8YWIL6NWL,3,bbn-combo,3694,UNK
French,English,1745,elmundo/2009/12/11/10125,5,A28WZ8YWIL6NWL,52,upv-combo,115,NO
French,English,1745,elmundo/2009/12/11/10125,5,A28WZ8YWIL6NWL,25,jhu-combo,320,YES
French,English,1745,elmundo/2009/12/11/10125,5,A28WZ8YWIL6NWL,4,cambridge,1600,YES
French,English,1745,elmundo/2009/12/11/10125,5,A28WZ8YWIL6NWL,24,jhu,1770,NO
French,English,1745,elmundo/2009/12/11/10125,5,A28WZ8YWIL6NWL,3,bbn-combo,3695,YES
French,English,1712,elmundo/2009/12/11/10128,4,A28WZ8YWIL6NWL,38,onlineB,2437,YES
French,English,1712,elmundo/2009/12/11/10128,4,A28WZ8YWIL6NWL,4,cambridge,2667,NO
French,English,1712,elmundo/2009/12/11/10128,4,A28WZ8YWIL6NWL,38,onlineB,2722,YES
French,English,1712,elmundo/2009/12/11/10128,4,A28WZ8YWIL6NWL,25,jhu-combo,3297,YES
French,English,1712,elmundo/2009/12/11/10128,4,A28WZ8YWIL6NWL,17,dcu-combo,3687,YES
French,English,1713,elmundo/2009/12/11/10128,5,A28WZ8YWIL6NWL,38,onlineB,2438,YES
French,English,1713,elmundo/2009/12/11/10128,5,A28WZ8YWIL6NWL,4,cambridge,2668,YES
French,English,1713,elmundo/2009/12/11/10128,5,A28WZ8YWIL6NWL,38,onlineB,2723,YES
French,English,1713,elmundo/2009/12/11/10128,5,A28WZ8YWIL6NWL,25,jhu-combo,3298,YES
French,English,1713,elmundo/2009/12/11/10128,5,A28WZ8YWIL6NWL,17,dcu-combo,3688,YES
French,English,1346,frankfurter-rundschau/2009/12/10/99509,28,A28WZ8YWIL6NWL,18,dfki,88,NO
French,English,1346,frankfurter-rundschau/2009/12/10/99509,28,A28WZ8YWIL6NWL,23,huicong,1593,YES
French,English,1346,frankfurter-rundschau/2009/12/10/99509,28,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,4923,YES
French,English,1346,frankfurter-rundschau/2009/12/10/99509,28,A28WZ8YWIL6NWL,23,huicong,5473,NO
French,English,1346,frankfurter-rundschau/2009/12/10/99509,28,A28WZ8YWIL6NWL,31,limsi,5598,NO
French,English,1347,frankfurter-rundschau/2009/12/10/99509,29,A28WZ8YWIL6NWL,18,dfki,89,NO
French,English,1347,frankfurter-rundschau/2009/12/10/99509,29,A28WZ8YWIL6NWL,23,huicong,1594,NO
French,English,1347,frankfurter-rundschau/2009/12/10/99509,29,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,4924,NO
French,English,1347,frankfurter-rundschau/2009/12/10/99509,29,A28WZ8YWIL6NWL,23,huicong,5474,YES
French,English,1347,frankfurter-rundschau/2009/12/10/99509,29,A28WZ8YWIL6NWL,31,limsi,5599,NO
French,English,1348,frankfurter-rundschau/2009/12/10/99509,30,A28WZ8YWIL6NWL,18,dfki,90,YES
French,English,1348,frankfurter-rundschau/2009/12/10/99509,30,A28WZ8YWIL6NWL,23,huicong,1595,YES
French,English,1348,frankfurter-rundschau/2009/12/10/99509,30,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,4925,YES
French,English,1348,frankfurter-rundschau/2009/12/10/99509,30,A28WZ8YWIL6NWL,23,huicong,5475,YES
French,English,1348,frankfurter-rundschau/2009/12/10/99509,30,A28WZ8YWIL6NWL,31,limsi,5600,YES
French,English,1325,frankfurter-rundschau/2009/12/10/99509,7,A28WZ8YWIL6NWL,46,uedin,101,NO
French,English,1325,frankfurter-rundschau/2009/12/10/99509,7,A28WZ8YWIL6NWL,4,cambridge,186,NO
French,English,1325,frankfurter-rundschau/2009/12/10/99509,7,A28WZ8YWIL6NWL,33,lium,1276,NO
French,English,1325,frankfurter-rundschau/2009/12/10/99509,7,A28WZ8YWIL6NWL,17,dcu-combo,1576,YES
French,English,1325,frankfurter-rundschau/2009/12/10/99509,7,A28WZ8YWIL6NWL,11,cmu-statxfer,2691,NO
French,English,1298,frankfurter-rundschau/2009/12/10/99511,9,A28WZ8YWIL6NWL,46,uedin,75,YES
French,English,1298,frankfurter-rundschau/2009/12/10/99511,9,A28WZ8YWIL6NWL,11,cmu-statxfer,1585,YES
French,English,1298,frankfurter-rundschau/2009/12/10/99511,9,A28WZ8YWIL6NWL,37,onlineA,1605,NO
French,English,1298,frankfurter-rundschau/2009/12/10/99511,9,A28WZ8YWIL6NWL,33,lium,1725,YES
French,English,1298,frankfurter-rundschau/2009/12/10/99511,9,A28WZ8YWIL6NWL,4,cambridge,2390,YES
French,English,1122,lesechos/2009/12/11/218644,4,A28WZ8YWIL6NWL,37,onlineA,331,NO
French,English,1122,lesechos/2009/12/11/218644,4,A28WZ8YWIL6NWL,24,jhu,1631,NO
French,English,1122,lesechos/2009/12/11/218644,4,A28WZ8YWIL6NWL,31,limsi,1756,YES
French,English,1122,lesechos/2009/12/11/218644,4,A28WZ8YWIL6NWL,15,cu-zeman,2421,NO
French,English,1122,lesechos/2009/12/11/218644,4,A28WZ8YWIL6NWL,46,uedin,2706,YES
French,English,1123,lesechos/2009/12/11/218644,5,A28WZ8YWIL6NWL,37,onlineA,332,YES
French,English,1123,lesechos/2009/12/11/218644,5,A28WZ8YWIL6NWL,24,jhu,1632,YES
French,English,1123,lesechos/2009/12/11/218644,5,A28WZ8YWIL6NWL,31,limsi,1757,YES
French,English,1123,lesechos/2009/12/11/218644,5,A28WZ8YWIL6NWL,15,cu-zeman,2422,NO
French,English,1123,lesechos/2009/12/11/218644,5,A28WZ8YWIL6NWL,46,uedin,2707,YES
French,English,1124,lesechos/2009/12/11/218644,6,A28WZ8YWIL6NWL,37,onlineA,333,NO
French,English,1124,lesechos/2009/12/11/218644,6,A28WZ8YWIL6NWL,24,jhu,1633,YES
French,English,1124,lesechos/2009/12/11/218644,6,A28WZ8YWIL6NWL,31,limsi,1758,YES
French,English,1124,lesechos/2009/12/11/218644,6,A28WZ8YWIL6NWL,15,cu-zeman,2423,NO
French,English,1124,lesechos/2009/12/11/218644,6,A28WZ8YWIL6NWL,46,uedin,2708,YES
French,English,1125,lesechos/2009/12/11/218644,7,A28WZ8YWIL6NWL,37,onlineA,334,YES
French,English,1125,lesechos/2009/12/11/218644,7,A28WZ8YWIL6NWL,24,jhu,1634,NO
French,English,1125,lesechos/2009/12/11/218644,7,A28WZ8YWIL6NWL,31,limsi,1759,NO
French,English,1125,lesechos/2009/12/11/218644,7,A28WZ8YWIL6NWL,15,cu-zeman,2424,NO
French,English,1125,lesechos/2009/12/11/218644,7,A28WZ8YWIL6NWL,46,uedin,2709,YES
French,English,1126,lesechos/2009/12/11/218644,8,A28WZ8YWIL6NWL,37,onlineA,335,YES
French,English,1126,lesechos/2009/12/11/218644,8,A28WZ8YWIL6NWL,24,jhu,1635,YES
French,English,1126,lesechos/2009/12/11/218644,8,A28WZ8YWIL6NWL,31,limsi,1760,YES
French,English,1126,lesechos/2009/12/11/218644,8,A28WZ8YWIL6NWL,15,cu-zeman,2425,NO
French,English,1126,lesechos/2009/12/11/218644,8,A28WZ8YWIL6NWL,46,uedin,2710,YES
French,English,1100,lesechos/2009/12/11/218646,7,A28WZ8YWIL6NWL,18,dfki,107,NO
French,English,1100,lesechos/2009/12/11/218646,7,A28WZ8YWIL6NWL,3,bbn-combo,1762,YES
French,English,1100,lesechos/2009/12/11/218646,7,A28WZ8YWIL6NWL,31,limsi,2417,YES
French,English,1100,lesechos/2009/12/11/218646,7,A28WZ8YWIL6NWL,41,rali,6237,YES
French,English,1101,lesechos/2009/12/11/218646,8,A28WZ8YWIL6NWL,18,dfki,108,NO
French,English,1101,lesechos/2009/12/11/218646,8,A28WZ8YWIL6NWL,3,bbn-combo,1763,NO
French,English,1101,lesechos/2009/12/11/218646,8,A28WZ8YWIL6NWL,31,limsi,2418,NO
French,English,1101,lesechos/2009/12/11/218646,8,A28WZ8YWIL6NWL,41,rali,6238,NO
French,English,328,lidovky.cz/2009/12/10/75456,10,A28WZ8YWIL6NWL,34,lium-combo,82,YES
French,English,328,lidovky.cz/2009/12/10/75456,10,A28WZ8YWIL6NWL,4,cambridge,1637,NO
French,English,328,lidovky.cz/2009/12/10/75456,10,A28WZ8YWIL6NWL,4,cambridge,2427,NO
French,English,328,lidovky.cz/2009/12/10/75456,10,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,2677,YES
French,English,328,lidovky.cz/2009/12/10/75456,10,A28WZ8YWIL6NWL,43,rwth-combo,3307,NO
French,English,329,lidovky.cz/2009/12/10/75456,11,A28WZ8YWIL6NWL,34,lium-combo,83,YES
French,English,329,lidovky.cz/2009/12/10/75456,11,A28WZ8YWIL6NWL,4,cambridge,1638,YES
French,English,329,lidovky.cz/2009/12/10/75456,11,A28WZ8YWIL6NWL,4,cambridge,2428,YES
French,English,329,lidovky.cz/2009/12/10/75456,11,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,2678,YES
French,English,329,lidovky.cz/2009/12/10/75456,11,A28WZ8YWIL6NWL,43,rwth-combo,3308,YES
French,English,268,lidovky.cz/2009/12/10/75470,10,A28WZ8YWIL6NWL,11,cmu-statxfer,328,NO
French,English,268,lidovky.cz/2009/12/10/75470,10,A28WZ8YWIL6NWL,34,lium-combo,1608,YES
French,English,268,lidovky.cz/2009/12/10/75470,10,A28WZ8YWIL6NWL,25,jhu-combo,1753,NO
French,English,268,lidovky.cz/2009/12/10/75470,10,A28WZ8YWIL6NWL,41,rali,2433,NO
French,English,268,lidovky.cz/2009/12/10/75470,10,A28WZ8YWIL6NWL,36,nrc,3323,NO
French,English,269,lidovky.cz/2009/12/10/75470,11,A28WZ8YWIL6NWL,11,cmu-statxfer,329,NO
French,English,269,lidovky.cz/2009/12/10/75470,11,A28WZ8YWIL6NWL,34,lium-combo,1609,YES
French,English,269,lidovky.cz/2009/12/10/75470,11,A28WZ8YWIL6NWL,25,jhu-combo,1754,NO
French,English,269,lidovky.cz/2009/12/10/75470,11,A28WZ8YWIL6NWL,41,rali,2434,NO
French,English,269,lidovky.cz/2009/12/10/75470,11,A28WZ8YWIL6NWL,36,nrc,3324,YES
French,English,330,lidovky.cz/2009/12/10/75456,12,A28WZ8YWIL6NWL,34,lium-combo,84,NO
French,English,330,lidovky.cz/2009/12/10/75456,12,A28WZ8YWIL6NWL,4,cambridge,1639,NO
French,English,330,lidovky.cz/2009/12/10/75456,12,A28WZ8YWIL6NWL,4,cambridge,2429,NO
French,English,330,lidovky.cz/2009/12/10/75456,12,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,2679,YES
French,English,330,lidovky.cz/2009/12/10/75456,12,A28WZ8YWIL6NWL,43,rwth-combo,3309,YES
French,English,327,lidovky.cz/2009/12/10/75456,9,A28WZ8YWIL6NWL,34,lium-combo,81,YES
French,English,327,lidovky.cz/2009/12/10/75456,9,A28WZ8YWIL6NWL,4,cambridge,1636,YES
French,English,327,lidovky.cz/2009/12/10/75456,9,A28WZ8YWIL6NWL,4,cambridge,2426,YES
French,English,327,lidovky.cz/2009/12/10/75456,9,A28WZ8YWIL6NWL,8,cmu-hyposel-combo,2676,YES
French,English,327,lidovky.cz/2009/12/10/75456,9,A28WZ8YWIL6NWL,43,rwth-combo,3306,YES
French,English,270,lidovky.cz/2009/12/10/75470,12,A28WZ8YWIL6NWL,11,cmu-statxfer,330,NO
French,English,270,lidovky.cz/2009/12/10/75470,12,A28WZ8YWIL6NWL,34,lium-combo,1610,NO
French,English,270,lidovky.cz/2009/12/10/75470,12,A28WZ8YWIL6NWL,25,jhu-combo,1755,NO
French,English,270,lidovky.cz/2009/12/10/75470,12,A28WZ8YWIL6NWL,41,rali,2435,YES
French,English,270,lidovky.cz/2009/12/10/75470,12,A28WZ8YWIL6NWL,36,nrc,3325,NO
French,English,266,lidovky.cz/2009/12/10/75470,8,A28WZ8YWIL6NWL,11,cmu-statxfer,326,YES
French,English,266,lidovky.cz/2009/12/10/75470,8,A28WZ8YWIL6NWL,34,lium-combo,1606,YES
French,English,266,lidovky.cz/2009/12/10/75470,8,A28WZ8YWIL6NWL,25,jhu-combo,1751,YES
French,English,266,lidovky.cz/2009/12/10/75470,8,A28WZ8YWIL6NWL,41,rali,2431,YES
French,English,266,lidovky.cz/2009/12/10/75470,8,A28WZ8YWIL6NWL,36,nrc,3321,YES
French,English,267,lidovky.cz/2009/12/10/75470,9,A28WZ8YWIL6NWL,11,cmu-statxfer,327,YES
French,English,267,lidovky.cz/2009/12/10/75470,9,A28WZ8YWIL6NWL,34,lium-combo,1607,YES
French,English,267,lidovky.cz/2009/12/10/75470,9,A28WZ8YWIL6NWL,25,jhu-combo,1752,NO
French,English,267,lidovky.cz/2009/12/10/75470,9,A28WZ8YWIL6NWL,41,rali,2432,NO
French,English,267,lidovky.cz/2009/12/10/75470,9,A28WZ8YWIL6NWL,36,nrc,3322,NO
French,English,187,lidovky.cz/2009/12/10/75482,10,A28WZ8YWIL6NWL,41,rali,195,YES
French,English,187,lidovky.cz/2009/12/10/75482,10,A28WZ8YWIL6NWL,41,rali,610,NO
French,English,187,lidovky.cz/2009/12/10/75482,10,A28WZ8YWIL6NWL,46,uedin,1570,YES
French,English,187,lidovky.cz/2009/12/10/75482,10,A28WZ8YWIL6NWL,23,huicong,1745,YES
French,English,187,lidovky.cz/2009/12/10/75482,10,A28WZ8YWIL6NWL,43,rwth-combo,3100,YES
French,English,183,lidovky.cz/2009/12/10/75482,6,A28WZ8YWIL6NWL,41,rali,191,NO
French,English,183,lidovky.cz/2009/12/10/75482,6,A28WZ8YWIL6NWL,41,rali,606,NO
French,English,183,lidovky.cz/2009/12/10/75482,6,A28WZ8YWIL6NWL,46,uedin,1566,NO
